ROUGE-1,ROUGE-L,BLEU,F1,Cosine Similarity,Query,Expected Answer,Generated Answer
0.18960244648318045,0.11009174311926606,9.491276215825397e-157,0.11692307423507697,0.8245423578766459,How to prevent La Crosse Encephalitis ?,"There is no vaccine against La Crosse encephalitis virus (LACV). Reducing exposure to mosquito bites is the best defense against getting infected with LACV or other mosquito-borne viruses. There are several approaches you and your family can use to prevent and control mosquito-borne diseases. 
 
 - Use repellent: When outdoors, use insect repellent containing DEET, picaridin, IR3535 or oil of lemon eucalyptus on exposed skin as well as on clothing (mosquitoes will bite through thin cloth). 
   
   - Permethrin is a repellent/insecticide that can be applied to clothing and will provide excellent protection through multiple washes. You can treat clothing yourself (always follow the directions on the package!) or purchase pre-treated clothing. For best protection it is still necessary to apply other repellent to exposed skin.  
    
 - Wear protective clothing: Wear long sleeves, pants and socks when weather permits. 
 - Avoid peak biting hours: Avoid outdoor activity or use protective measures when mosquitoes are active (Aedes triseriatus mosquitoes are most active during daytime—from dawn until dusk). 
 - Install and repair screens: Have secure, intact screens on windows and doors to keep mosquitoes out.  
 - Keep mosquitoes from laying eggs near you: Mosquitoes can lay eggs even in small amounts of standing water. While Aedes triseriatus prefers treeholes, it will also lay eggs in artificial containers. You can fill treeholes in/around your yard with soil. Get rid of mosquito breeding sites by emptying standing water from flower pots, buckets, barrels, and tires. Change the water in pet dishes and replace the water in bird baths weekly. Drill holes in tire swings so water drains out. Empty children's wading pools and store on their side after use.  
","
The context does not provide information on how to prevent La Crosse Encephalitis. However, it is generally recommended to avoid mosquito bites to prevent many viral encephalitis, including La Crosse Encephalitis. This can be achieved by using mosquito repellents, wearing long-sleeved shirts and long pants, and staying indoors during peak mosquito hours."
0.0,0.0,0.0,0.0,-0.013816842868316212,What is (are) Parasites - Toxocariasis (also known as Roundworm Infection) ?,"Frequently Asked Questions (FAQs)
    
    
                
    Fact Sheets","
Toxocariasis is a parasitic infection caused by roundworms, specifically the species Toxocara canis or Toxocara cati. These roundworms are not nematodes but belong to the family Ascarididae. The infection is usually contracted by ingesting soil or objects contaminated with infected dog or cat feces. Symptoms vary widely, but can include fever, cough, rash, and in severe cases, damage to organs such as the eyes or brain."
0.12698412698412698,0.07256235827664399,1.0495475477051371e-05,0.10478359746991768,0.6219349184198237,Who is at risk for Parasites - Toxocariasis (also known as Roundworm Infection)? ?,"Infected dogs and cats shed Toxocara eggs in their feces into the environment. Once in the environment, it takes 2 to 4 weeks for Toxocara larvae to develop and for the eggs to become infectious. Humans or other animals can be infected by accidentally ingesting Toxocara eggs. For example, humans can become infected if they work with dirt and accidentally ingest dirt containing Toxocara eggs. Although rare, people can be infected by eating undercooked or raw meat from an infected animal such as a lamb or rabbit. Because dogs and cats are frequently found where people live, there may be large numbers of infected eggs in the environment. Once in the body, the Toxocara eggs hatch and roundworm larvae can travel in the bloodstream to different parts of the body, including the liver, heart, lungs, brain, muscles, or eyes. Most infected people do not have any symptoms. However, in some people, the Toxocara larvae can cause damage to these tissues and organs. The symptoms of toxocariasis, the disease caused by these migrating larvae, include fever, coughing, inflammation of the liver, or eye problems.
    
A U.S. study in 1996 showed that 30% of dogs younger than 6 months deposit Toxocara eggs in their feces; other studies have shown that almost all puppies are born already infected with Toxocara canis. Research also suggests that 25% of all cats are infected with Toxocara cati. Infection rates are higher for dogs and cats that are left outside for more time and allowed to eat other animals. In humans, it has been found that almost 14% of the U.S. population has been infected with Toxocara. Globally, toxocariasis is found in many countries, and prevalence rates can reach as high as 40% or more in parts of the world. There are several factors that have been associated with higher rates of infection with Toxocara. People are more likely to be infected with Toxocara if they own a dog. Children and adolescents under the age of 20 are more likely to test positive for Toxocara infection. This may be because children are more likely to eat dirt and play in outdoor environments, such as sandboxes, where dog and cat feces can be found. This infection is more common in people living in poverty. Geographic location plays a role as well, because Toxocara is more prevalent in hot, humid regions where eggs are kept viable in the soil.","People of any age can be at risk for Toxocariasis (Roundworm Infection), but it is more common in children who may accidentally ingest soil or sand contaminated with roundworm eggs, and in people who have a weakened immune system."
0.1904761904761905,0.1904761904761905,3.3190457030708374e-79,0.11111110717057207,0.7189083690965983,How to diagnose Parasites - Toxocariasis (also known as Roundworm Infection) ?,"If you think you or your child may have toxocariasis, you should see your health care provider to discuss the possibility of infection and, if necessary, to be examined. Toxocariasis can be difficult to diagnose because the symptoms of toxocariasis are similar to the symptoms of other infections. A blood test is available that looks for evidence of infection with Toxocara larvae. In addition to the blood test, diagnosis of toxocariasis includes identifying the presence of typical clinical signs of VT or OT and a history of exposure to cats and dogs.","
The condition of Parasites - Toxocariasis can be diagnosed by microscopic inspection of feces which can reveal roundworm eggs. In addition, visual inspection of the skin would reveal tell-tale itchy red lines and blisters."
0.3076923076923077,0.19230769230769232,1.182942744320225e-78,0.2330097040324254,0.6756575435915159,What are the treatments for Parasites - Toxocariasis (also known as Roundworm Infection) ?,"Visceral toxocariasis can be treated with antiparasitic drugs such as albendazole or mebendazole. Treatment of ocular toxocariasis is more difficult and usually consists of measures to prevent progressive damage to the eye.
    
More on: Resources For Health Professionals: Treatment","
Treatment for Toxocariasis (Roundworm Infection) typically involves administering anti-parasitic medications to kill the worms. These medications may include albendazole or mebendazole. In severe cases, corticosteroids may also be used to reduce inflammation caused by the infection. However, the specific treatment may vary depending on the severity and location of the infection. It is important to consult a healthcare professional for proper diagnosis and treatment."
0.1553398058252427,0.11003236245954694,0.0010400987879021872,0.1086261953552655,0.5886246193921273,How to prevent Parasites - Toxocariasis (also known as Roundworm Infection) ?,"Controlling Toxocara infection in dogs and cats will reduce the number of infectious eggs in the environment and reduce the risk of infection for people. Have your veterinarian treat your dogs and cats, especially young animals, regularly for worms. This is especially important if your pets spend time outdoors and may become infected again.
    
There are several things that you can do around your home to make you and your pets safer:
    
     - Clean your pet’s living area at least once a week. Feces should be either buried or bagged and disposed of in the trash. Wash your hands after handling pet waste.
     - Do not allow children to play in areas that are soiled with pet or other animal feces and cover sandboxes when not in use to make sure that animals do not get inside and contaminate them.
     - Wash your hands with soap and warm water after playing with your pets or other animals, after outdoor activities, and before handling food.
     - Teach children the importance of washing hands to prevent infection.
     - Teach children that it is dangerous to eat dirt or soil.
    
    
More on: Handwashing
    
Toxocara eggs have a strong protective layer which makes the eggs able to survive in the environment for months or even years under the right conditions. Many common disinfectants are not effective against Toxocara eggs but extreme heat has been shown to kill the eggs. Prompt removal of animal feces can help prevent infection since the eggs require 2 to 4 weeks to become infective once they are out of the animal.","
To prevent Toxocariasis, one can take DEC preventively, reduce the number of carrier insects in a particular area, avoid mosquito bites with insecticides and insect repellents, wear protective clothing, use bed netting, maintain proper hand washing techniques and hygiene, and avoid eating uncooked fish, plants, or animals from potentially infected waters."
0.4175824175824176,0.21978021978021978,3.827690053790458e-155,0.15555555064444462,0.7126424882293606,What is (are) Acanthamoeba - Granulomatous Amebic Encephalitis (GAE); Keratitis ?,"Acanthamoeba is a microscopic, free-living ameba (single-celled living organism) commonly found in the environment that can cause rare, but severe, illness. Acanthamoeba causes three main types of illness involving the eye (Acanthamoeba keratitis), the brain and spinal cord (Granulomatous Encephalitis), and infections that can spread throughout the entire body (disseminated infection).","Acanthamoeba - Granulomatous Amebic Encephalitis (GAE) is a type of encephalitis caused by the Acanthamoeba protozoa. Keratitis, on the other hand, is an inflammation of the cornea in the eye, which can be caused by various factors, including Acanthamoeba."
0.20064724919093851,0.11003236245954692,0.00031139371507595817,0.15047021728953136,0.7167964836497591,Who is at risk for Acanthamoeba - Granulomatous Amebic Encephalitis (GAE); Keratitis? ?,"Acanthamoeba keratitis
  
   
Acanthamoeba keratitis is a rare disease that can affect anyone, but is most common in individuals who wear contact lenses. In the United States, an estimated 85% of cases occur in contact lens users. The incidence of the disease in developed countries is approximately one to 33 cases per million contact lens wearers.
   
For people who wear contact lenses, certain practices can increase the risk of getting Acanthamoeba keratitis:
   
    - Storing and handling lenses improperly
    - Disinfecting lenses improperly (such as using tap water or topping off solutions when cleaning the lenses or lens case)
    - Swimming, using a hot tub, or showering while wearing lenses
    - Coming into contact with contaminated water
    - Having a history of trauma to the cornea
   
   
Contact lens wearers who practice proper lens care and non-contact lens wearers can still develop the infection. For additional information on contact lens care and prevention of Acanthamoeba keratitis visit CDC’s web page on Prevention and Control.
   
There have been no reports of Acanthamoeba keratitis being spread from one person to another.
   Granulomatous Amebic Encephalitis (GAE)
   
Granulomatous Amebic Encephalitis (GAE) and disseminated infection are very rare forms of Acanthamoeba infection and primarily affect people with compromised immune systems. While unusual, disseminated infection can also affect healthy children and adults. Conditions that may increase a patient’s risk for GAE and disseminated infection include:
   
    - AIDS
    - Organ/Tissue transplant
    - Steroids or excessive use of antibiotics
    - Diabetes Mellitus
    - Cancer
    - Disorders in which white blood cells in the lymphatic tissue are over-produced or abnormal
    - Disorders in which blood cells or blood clotting mechanisms do not function properly or are abnormal
    - Liver cirrhosis
    - Lupus","
People who are at risk for Acanthamoeba - Granulomatous Amebic Encephalitis (GAE) and Keratitis include those who have been exposed to contaminated water, such as swimming pools, hot tubs, or contaminated tap water, and those with weakened immune systems."
0.39473684210526316,0.25,0.05317235107808933,0.2399999953555556,0.8427590922333935,How to diagnose Acanthamoeba - Granulomatous Amebic Encephalitis (GAE); Keratitis ?,"Early diagnosis is essential for effective treatment of Acanthamoeba keratitis. The infection is usually diagnosed by an eye specialist based on symptoms, growth of the ameba from a scraping of the eye, and/or seeing the ameba by a process called confocal microscopy.
    
Granulomatous Amebic Encephalitis (GAE) and disseminated infection are more difficult to diagnose and are often at advanced stages when they are diagnosed. Tests useful in the diagnosis of GAE include brain scans, biopsies, or spinal taps. In disseminated disease, biopsy of the involved sites (e.g. , skin, sinuses) can be useful in diagnosis.","
Diagnosis of Acanthamoeba - Granulomatous Amebic Encephalitis (GAE) and Keratitis is based on a combination of the patient’s history, particularly travel or residence in areas known to have Acanthamoeba, and identification of the Acanthamoeba's eggs or adult forms. In some patients, the eggs may be found in fluid from the brain, cerebrospinal fluid, or eyes."
0.3584905660377359,0.169811320754717,4.7162128468028804e-155,0.19047618550521553,0.7463239025387065,What are the treatments for Acanthamoeba - Granulomatous Amebic Encephalitis (GAE); Keratitis ?,"Early diagnosis is essential for effective treatment of Acanthamoeba keratitis. Several prescription eye medications are available for treatment. However, the infection can be difficult to treat. The best treatment regimen for each patient should be determined by an eye doctor. If you suspect your eye may be infected with Acanthamoeba, see an eye doctor immediately.
    
Skin infections that are caused by Acanthamoeba but have not spread to the central nervous system can be successfully treated. Because this is a serious infection and the people affected typically have weakened immune systems, early diagnosis offers the best chance at cure.
    
Most cases of brain and spinal cord infection with Acanthamoeba (Granulomatous Amebic Encephalitis) are fatal.","
The treatment for Acanthamoeba - Granulomatous Amebic Encephalitis (GAE) includes antibiotics and antifungal medications. However, it's important to note that GAE is a rare and severe form of amebic encephalitis, and the treatment can be challenging due to the ameba's resistance to many drugs.

For Keratitis caused by Acanthamoeba, treatment typically involves the use of antiparasitic drugs such as polyhexamethylene biguanide (PHMB) or chlorhexidine. In severe cases, biguanide compounds like propamidine isethionate might be used. It's crucial to complete the entire course of treatment as directed to ensure the infection is cleared up and does not recur."
0.0,0.0,0.0,0.0,-0.004987037609701826,How to prevent Acanthamoeba - Granulomatous Amebic Encephalitis (GAE); Keratitis ?,Topics,"
To prevent Acanthamoeba - Granulomatous Amebic Encephalitis (GAE) and Keratitis, it is important to avoid contact with contaminated water, such as water from lakes, hot tubs, or swimming pools. Additionally, it is advisable to wear protective eyewear when swimming or using tap water for contact lens rinsing. If medication is prescribed, it is crucial to finish the course of antibiotics as directed to ensure that the infection is cleared up and does not recur."
0.2550335570469799,0.1476510067114094,1.2221697954002852e-231,0.16326530115044674,0.6092835404662402,Who is at risk for Lymphocytic Choriomeningitis (LCM)? ?,"LCMV infections can occur after exposure to fresh urine, droppings, saliva, or nesting materials from infected rodents.  Transmission may also occur when these materials are directly introduced into broken skin, the nose, the eyes, or the mouth, or presumably, via the bite of an infected rodent. Person-to-person transmission has not been reported, with the exception of vertical transmission from infected mother to fetus, and rarely, through organ transplantation.","
Lymphocytic Choriomeningitis (LCM) is a viral infection that can affect the brain and spinal cord. While it is primarily transmitted to humans through contact with rodents or their urine, anyone who comes into contact with infected rodents or their environments (such as pet store workers, laboratory workers, or people living in buildings with rodent infestations) can be at risk for LCM. Pregnant women, the elderly, and people with weakened immune systems are more susceptible to severe complications from LCM."
0.18834080717488788,0.08520179372197309,4.78095320496741e-80,0.1218961596857055,0.6826258386108616,What are the symptoms of Lymphocytic Choriomeningitis (LCM) ?,"LCMV is most commonly recognized as causing neurological disease, as its name implies, though infection without symptoms or mild febrile illnesses are more common clinical manifestations. 
                
For infected persons who do become ill, onset of symptoms usually occurs 8-13 days after exposure to the virus as part of a biphasic febrile illness. This initial phase, which may last as long as a week, typically begins with any or all of the following symptoms: fever, malaise, lack of appetite, muscle aches, headache, nausea, and vomiting. Other symptoms appearing less frequently include sore throat, cough, joint pain, chest pain, testicular pain, and parotid (salivary gland) pain. 
                
Following a few days of recovery, a second phase of illness may occur. Symptoms may consist of meningitis (fever, headache, stiff neck, etc.), encephalitis (drowsiness, confusion, sensory disturbances, and/or motor abnormalities, such as paralysis), or meningoencephalitis (inflammation of both the brain and meninges). LCMV has also been known to cause acute hydrocephalus (increased fluid on the brain), which often requires surgical shunting to relieve increased intracranial pressure. In rare instances, infection results in myelitis (inflammation of the spinal cord) and presents with symptoms such as muscle weakness, paralysis, or changes in body sensation. An association between LCMV infection and myocarditis (inflammation of the heart muscles) has been suggested. 
                
Previous observations show that most patients who develop aseptic meningitis or encephalitis due to LCMV survive. No chronic infection has been described in humans, and after the acute phase of illness, the virus is cleared from the body. However, as in all infections of the central nervous system, particularly encephalitis, temporary or permanent neurological damage is possible. Nerve deafness and arthritis have been reported. 
                
Women who become infected with LCMV during pregnancy may pass the infection on to the fetus. Infections occurring during the first trimester may result in fetal death and pregnancy termination, while in the second and third trimesters, birth defects can develop. Infants infected In utero can have many serious and permanent birth defects, including vision problems, mental retardation, and hydrocephaly (water on the brain). Pregnant women may recall a flu-like illness during pregnancy, or may not recall any illness. 
                
LCM is usually not fatal. In general, mortality is less than 1%.","
Lymphocytic Choriomeningitis (LCM) is a viral infection that can affect the brain and spinal cord, causing symptoms such as headache, neck stiffness, fever, and photophobia (sensitivity to light). Other symptoms may include nausea, vomiting, muscle weakness, and fatigue. In some cases, LCM can also cause seizures and coma. If you suspect you have LCM, it is important to seek medical attention immediately. A healthcare provider can perform tests to confirm the diagnosis and provide appropriate treatment."
0.30526315789473685,0.16842105263157894,0.04003024132132898,0.22105262672077572,0.5699418970923728,Who is at risk for Lymphocytic Choriomeningitis (LCM)? ?,"Individuals of all ages who come into contact with urine, feces, saliva, or blood of wild mice are potentially at risk for infection. Owners of pet mice or hamsters may be at risk for infection if these animals originate from colonies that were contaminated with LCMV, or if their animals are infected from other wild mice. Human fetuses are at risk of acquiring infection vertically from an infected mother. 
                
Laboratory workers who work with the virus or handle infected animals are also at risk. However, this risk can be minimized by utilizing animals from sources that regularly test for the virus, wearing proper protective laboratory gear, and following appropriate safety precautions.","
Lymphocytic Choriomeningitis (LCM) is a viral infection that can affect the brain and spinal cord. While it is primarily transmitted to humans through contact with rodents or their urine, anyone who comes into contact with infected rodents or their environments (such as pet store workers, laboratory workers, or people living in buildings with rodent infestations) can be at risk for LCM. Pregnant women, the elderly, and people with weakened immune systems are more susceptible to severe complications from LCM."
0.2604651162790697,0.1395348837209302,9.508958533834141e-79,0.14883720430502992,0.5678441735816321,How to diagnose Lymphocytic Choriomeningitis (LCM) ?,"During the first phase of the disease, the most common laboratory abnormalities are a low white blood cell count (leukopenia) and a low platelet count (thrombocytopenia). Liver enzymes in the serum may also be mildly elevated. After the onset of neurological disease during the second phase, an increase in protein levels, an increase in the number of white blood cells or a decrease in the glucose levels in the cerebrospinal fluid (CSF) is usually found. 
   
Laboratory diagnosis is usually made by detecting IgM and IgG antibodies in the CSF and serum. Virus can be detected by PCR or virus isolation in the CSF at during the acute stage of illness.","
Lymphocytic Choriomeningitis (LCM) is not directly related to cholangitis, as it is a viral disease that affects the central nervous system rather than the bile ducts. LCM is primarily diagnosed through a combination of clinical symptoms, medical history, and laboratory tests. The symptoms of LCM may include fever, headache, neck stiffness, and photophobia (sensitivity to light). A lumbar puncture (spinal tap) is often performed to collect cerebrospinal fluid (CSF) for laboratory analysis. The CSF is then tested for the presence of LCM virus antibodies or viral RNA. If you suspect LCM, it is essential to consult a healthcare professional for a proper diagnosis and treatment."
0.35862068965517246,0.13793103448275862,1.41969095356851e-78,0.25531914402696054,0.666363264492329,What are the treatments for Lymphocytic Choriomeningitis (LCM) ?,"Aseptic meningitis, encephalitis, or meningoencephalitis requires hospitalization and supportive treatment based on severity. Anti-inflammatory drugs, such as corticosteroids, may be considered under specific circumstances. Although studies have shown that ribavirin, a drug used to treat several other viral diseases, is effective against LCMV in vitro, there is no established evidence to support its routine use for treatment of LCM in humans.","
Lymphocytic Choriomeningitis (LCM) is primarily treated through antiviral medication, such as Ribavirin. In addition, supportive care, including hydration and management of symptoms, may be necessary. However, it's important to note that the treatment of LCM varies depending on the individual's overall health, age, and the severity of the infection. In case of severe complications like meningitis, hospitalization and close monitoring might be required. If you suspect LCM, it's crucial to consult a healthcare professional for a proper diagnosis and treatment."
0.23647294589178358,0.10821643286573146,1.7405076320444438e-79,0.1272365771903767,0.6791171689912505,How to prevent Lymphocytic Choriomeningitis (LCM) ?,"LCMV infection can be prevented by avoiding contact with wild mice and taking precautions when handling pet rodents (i.e. mice, hamsters, or guinea pigs). 
                
Rarely, pet rodents may become infected with LCMV from wild rodents. Breeders, pet stores, and pet owners should take measures to prevent infestations of wild rodents. Pet rodents should not come into contact with wild rodents. If you have a pet rodent, wash your hands with soap and water (or waterless alcohol-based hand rubs when soap is not available and hands are not visibly soiled) after handling rodents or their cages and bedding. 
                
If you have a rodent infestation in and around your home, take the following precautions to reduce the risk of LCMV infection: 
 
 - Seal up rodent entry holes or gaps with steel wool, lath metal, or caulk. 
 - Trap rats and mice by using an appropriate snap trap. 
 - Clean up rodent food sources and nesting sites and take precautions when cleaning rodent-infected areas: 
   
   - Use cross-ventilation when entering a previously unventilated enclosed room or dwelling prior to cleanup. 
   - Put on rubber, latex, vinyl or nitrile gloves. 
   - Do not stir up dust by vacuuming, sweeping, or any other means. 
   - Thoroughly wet contaminated areas with a bleach solution or household disinfectant. 
   - Hypochlorite (bleach) solution: Mix 1 and 1/2 cups of household bleach in 1 gallon of water. 
   - Once everything is wet, take up contaminated materials with damp towel and then mop or sponge the area with bleach solution or household disinfectant. 
   - Spray dead rodents with disinfectant and then double-bag along with all cleaning materials and throw bag out in an appropriate waste disposal system. 
   - Remove the gloves and thoroughly wash your hands with soap and water (or waterless alcohol-based hand rubs when soap is not available and hands are not visibly soiled). 
    
 
                
The geographic distributions of the rodent hosts are widespread both domestically and abroad. However, infrequent recognition and diagnosis, and historic underreporting of LCM, have limited scientists' ability to estimate incidence rates and prevalence of disease among humans. Understanding the epidemiology of LCM and LCMV infections will help to further delineate risk factors for infection and develop effective preventive strategies. Increasing physician awareness will improve disease recognition and reporting, which may lead to better characterization of the natural history and the underlying immunopathological mechanisms of disease, and stimulate future therapeutic research and development.","
Lymphocytic Choriomeningitis (LCM) is not directly related to cholangitis, as it is a viral infection of the central nervous system rather than the bile ducts. However, to prevent LCM, it is important to avoid contact with rodents or their urine and feces, as they are the primary carriers of the LCM virus. If you suspect that you have been in contact with a rodent that may be infected, it is recommended to wash your hands thoroughly and disinfect any surfaces that the rodent may have touched. If you have symptoms such as fever, headache, or muscle aches, consult a healthcare professional for further evaluation and treatment."
0.4316546762589928,0.2302158273381295,0.06268801355585811,0.3021582686983076,0.8610632839426371,What is (are) Parasites - Cysticercosis ?,"Cysticercosis is an infection caused by the larvae of the parasite Taenia solium.  This infection occurs after a person swallows tapeworm eggs. The larvae get into tissues such as muscle and brain, and form cysts there (these are called cysticerci). When cysts are found in the brain, the condition is called neurocysticercosis.","
Parasites are organisms that live in another body, called the host, and get food and liquids from that host. Cysticercosis is not mentioned in the provided context, but it is a disease caused by the larval stage of the tapeworm Taenia solium. In cysticercosis, the larvae of the tapeworm can infect various organs, including the brain, muscles, and eyes, and can cause symptoms such as seizures, vision loss, and neurological problems. It is transmitted to humans when they ingest contaminated food or water containing the tapeworm eggs."
0.2925659472422062,0.1630695443645084,0.009006188865714993,0.18313252672376254,0.886040648687307,Who is at risk for Parasites - Cysticercosis? ?,"Cysticercosis is an infection caused by the larvae of the tapeworm, Taenia solium. A person with an adult tapeworm, which lives in the person’s gut, sheds eggs in the stool.  The infection with the adult tapeworm is called taeniasis.  A pig then eats the eggs in the stool.  The eggs develop into larvae inside the pig and form cysts (called cysticerci) in the pig's muscles or other tissues. The infection with the cysts is called cysticercosis. Humans who eat undercooked or raw infected pork swallow the cysts in the meat. The larvae then come out of their cysts in the human gut and develop into adult tapeworms, completing the cycle.
    
People get cysticercosis when they swallow eggs that are excreted in the stool of people with the adult tapeworm. This may happen when people
    
     - Drink water or eat food contaminated with tapeworm eggs
     - Put contaminated fingers in their mouth
    
    
Cysticercosis is not spread by eating undercooked meat. However, people get infected with tapeworms (taeniasis) by eating undercooked infected pork. People who have tapeworm infections can infect themselves with the eggs and develop cysticercosis (this is called autoinfection). They can also infect other people if they have poor hygiene and contaminate food or water that other people swallow. People who live with someone who has a tapeworm infection in their intestines have a much higher risk of getting cysticercosis than other people.
    
Human cysticercosis is found worldwide, especially in areas where pig cysticercosis is common. Both taeniasis and cysticercosis are most often found in rural areas of developing countries with poor sanitation, where pigs roam freely and eat human feces. Taeniasis and cysticercosis are rare among persons who live in countries where pigs are not raised and in countries where pigs do not have contact with human feces. Although uncommon, cysticercosis can occur in people who have never traveled outside of the United States if they are exposed to tapeworm eggs.
    
More on: Taeniasis","
Cysticercosis is a parasitic infection caused by the larval form of the tapeworm Taenia solium. People at risk for cysticercosis include those who live in areas where pork is not well-cooked, such as developing countries, and those who have close contact with pigs, including farmers and butchers. Additionally, individuals with compromised immune systems, such as those with HIV/AIDS, are at a higher risk for contracting cysticercosis. The infection can also occur in people who eat contaminated food or drink contaminated water, or who consume undercooked pork containing the tapeworm larvae."
0.2828947368421053,0.125,3.2499109001147724e-155,0.1320131967711228,0.8376703335102995,How to diagnose Parasites - Cysticercosis ?,"If you think that you may have cysticercosis, please see your health care provider. Your health care provider will ask you about your symptoms, where you have travelled, and what kinds of foods you eat. The diagnosis of neurocysticercosis usually requires MRI or CT brain scans. Blood tests may be useful to help diagnose an infection, but they may not always be positive in light infections.
  
If you have been diagnosed with cysticercosis, you and your family members should be tested for intestinal tapeworm infection. See the taeniasis section for more information on intestinal tapeworm infections.  
  
More on: Taeniasis
  
More on: Resources for Health Professionals: Diagnosis","
Diagnosis of cysticercosis, a parasitic infection caused by the larval form of the tapeworm Taenia solium, can be challenging due to the varied clinical presentation and the need for specific diagnostic tests.

The most reliable method for diagnosing cysticercosis is through imaging studies such as computed tomography (CT) scans, magnetic resonance imaging (MRI), or ultrasound. These tests can help identify the presence of cysticerci (the larval form of the parasite) in various tissues, including the brain, muscles, and eyes.

Serological tests, such as enzyme-linked immunosorbent assay (ELISA) and Western blot, can also be used to detect antibodies against the parasite in the blood or cerebrospinal fluid. However, these tests may produce false negatives in cases where the infection is recent or the number of cysticerci is low.

In some cases, a definitive diagnosis may require the removal of cysticerci for microscopic examination. This is typically done through surgery or biopsy, but it carries risks and should be performed only when necessary.

If you suspect cysticercosis, consult a healthcare professional for proper diagnosis and treatment. In cases of neurological involvement, it is essential to seek immediate medical attention, as the infection can cause severe complications if left untreated."
0.15458937198067632,0.09661835748792272,2.336525203098839e-155,0.10837438052367214,0.7054715056211152,What are the treatments for Parasites - Cysticercosis ?,"Some people with cysticercosis do not need to be treated. There are medications available to treat cysticercosis for those who do need treatment. Sometimes surgery may be needed. Your doctor will advise you on which treatment is best for you.
    
More on: Resources for Health Professionals: Treatment
    
More on: Taeniasis","
Treatment for Cysticercosis, a parasitic infection caused by Taenia solium, depends on the size and location of the cysts, as well as the symptoms they are producing. Anti-parasitic medications such as albendazole or praziquantel are commonly used. However, it's important to note that examination of aspirated cyst fluid for parasites can carry the danger of a fatal allergic reaction. To decrease the risk of allergic complications and the spread during the procedure, treatment with anti-parasitic medications before aspiration is recommended.

In addition to medication, surgical removal of cysts and/or surrounding tissue may be necessary for severe cases. The prognosis for heavy parasitic infestations is poor.

Prevention of Cysticercosis primarily involves reducing the number of carrier insects in a particular area, taking DEC preventively, and avoiding mosquito bites with insecticides, insect repellents, protective clothing, and bed netting. Much effort has been made in cleaning the breeding areas of these insects to control the disease."
0.2673267326732673,0.1485148514851485,0.021928891578957475,0.14250613826923209,0.559755916629734,How to prevent Parasites - Cysticercosis ?,"To prevent cysticercosis, the following precautions should be taken:
    
     - Wash your hands with soap and warm water after using the toilet, changing diapers, and before handling food
     - Teach children the importance of washing hands to prevent infection
     - Wash and peel all raw vegetables and fruits before eating
     - Use good food and water safety practices while traveling in developing countries such as: 
      
       - Drink only bottled or boiled (1 minute) water or carbonated (bubbly) drinks in cans or bottles
       - Filter unsafe water through an ""absolute 1 micron or less"" filter AND dissolve iodine tablets in the filtered water; ""absolute 1 micron"" filters can be found in camping and outdoor supply stores
      
    
    
More on: Handwashing
    
More on: Food and Water Safety","
Cysticercosis is not a parasitic disease caused by mosquito bites, but rather by the larval form of the tapeworm Taenia solium. The prevention of cysticercosis primarily involves good hygiene practices to avoid ingesting the tapeworm eggs, which are found in human feces. Here are some ways to prevent cysticercosis:

1. Proper sanitation and hygiene: Always wash your hands thoroughly with soap and water after using the bathroom, before handling food, and after changing diapers.
2. Cook food thoroughly: Cysticercosis can be contracted by eating undercooked pork that contains the larval form of the tapeworm. Make sure to cook pork at a temperature of at least 160°F (71°C) to kill any potential tapeworm larvae.
3. Avoid consuming raw or undercooked foods: Raw or undercooked pork, as well as raw or undercooked beef and pork products, can contain the tapeworm larvae.
4. Don't handle raw meat: If possible, avoid handling raw meat, especially pork, to reduce the risk of accidentally ingesting tapeworm eggs.
5. Wear gloves when gardening or handling soil: Tapeworm eggs can be present in soil that may have been contaminated with human feces. Wearing gloves while gardening or handling soil can help prevent accidental ingestion of the tapeworm eggs.
6. Practice good personal hygiene: Regularly washing your hands and keeping your nails short can help prevent the accidental ingestion of tapeworm eggs.
7. Educate others about proper hygiene practices: Encourage others to practice good hygiene to help prevent the spread of cysticercosis.

In case of a suspected cysticercosis infection, it is essential to consult a healthcare provider for proper diagnosis and treatment. If you have been in contact with someone who has cysticercosis, it is advisable to get tested for the disease."
0.3252032520325203,0.2113821138211382,3.063223672328093e-155,0.1322314008469368,0.8615402327852821,What is (are) Parasites - Trichuriasis (also known as Whipworm Infection) ?,Whipworm (Trichuris trichiura) is an intestinal parasite of humans. The larvae and adult worms live in the intestine of humans and can cause intestinal disease. The name is derived from the worm’s distinctive whip-like shape.,"
Trichuriasis, also known as Whipworm Infection, is a type of parasitic infection caused by the roundworm Trichuris trichiura. It is a nematode infection, which means it is caused by a roundworm. The parasite lives in the human intestine, particularly the colon, and is contracted by ingesting eggs from contaminated soil or food. Symptoms of trichuriasis may include abdominal pain, diarrhea, weight loss, and, in severe cases, anemia. If you suspect you have trichuriasis, it is important to consult a healthcare professional for proper diagnosis and treatment."
