ROUGE-1,ROUGE-L,BLEU,F1,Cosine Similarity,Query,Expected Answer,Generated Answer
0.26515151515151514,0.17424242424242425,5.723789789206953e-80,0.14339622359558565,0.8221026835781817,How to diagnose Parasites - Lice - Head Lice ?,"Misdiagnosis of head lice infestation is common. The diagnosis of head lice infestation is best made by finding a live nymph or adult louse on the scalp or hair of a person.
    
Because adult and nymph lice are very small, move quickly, and avoid light, they may be difficult to find. Use of a fine-toothed louse comb may facilitate identification of live lice.
    
If crawling lice are not seen, finding nits attached firmly within ¼ inch of the base of hair shafts suggests, but does not confirm, the person is infested. Nits frequently are seen on hair behind the ears and near the back of the neck. Nits that are attached more than ¼ inch from the base of the hair shaft are almost always non-viable (hatched or dead). Head lice and nits can be visible with the naked eye, although use of a magnifying lens may be necessary to find crawling lice or to identify a developing nymph inside a viable nit. Nits are often confused with other particles found in hair such as dandruff, hair spray droplets, and dirt particles.
    
If no nymphs or adults are seen, and the only nits found are more than ¼ inch from the scalp, then the infestation is probably old and no longer active — and does not need to be treated.","
Diagnosis of head lice can be done by visual inspection of the scalp and hair. Common signs include itchiness and the presence of nits (lice eggs) or live lice on the hair shaft. A fine-toothed comb can be used to help detect lice and nits."
0.038598273235144746,0.03047232097511427,1.1443006348803778e-94,0.023699123670654222,0.6955562412598527,What are the treatments for Parasites - Lice - Head Lice ?,"General Guidelines 
   
Treatment for head lice is recommended for persons diagnosed with an active infestation. All household members and other close contacts should be checked; those persons with evidence of an active infestation should be treated. Some experts believe prophylactic treatment is prudent for persons who share the same bed with actively-infested individuals. All infested persons (household members and close contacts) and their bedmates should be treated at the same time. 
   
Some pediculicides (medicines that kill lice) have an ovicidal effect (kill eggs). For pediculicides that are only weakly ovicidal or not ovicidal, routine retreatment is recommended. For those that are more strongly ovicidal, retreatment is recommended only if live (crawling) lice are still present several days after treatment (see recommendation for each medication). To be most effective, retreatment should occur after all eggs have hatched but before new eggs are produced. 
   
When treating head lice, supplemental measures can be combined with recommended medicine (pharmacologic treatment); however, such additional (non-pharmacologic) measures generally are not required to eliminate a head lice infestation. For example, hats, scarves, pillow cases, bedding, clothing, and towels worn or used by the infested person in the 2-day period just before treatment is started can be machine washed and dried using the hot water and hot air cycles because lice and eggs are killed by exposure for 5 minutes to temperatures greater than 53.5°C (128.3°F). Items that cannot be laundered may be dry-cleaned or sealed in a plastic bag for two weeks. Items such as hats, grooming aids, and towels that come in contact with the hair of an infested person should not be shared. Vacuuming furniture and floors can remove an infested person's hairs that might have viable nits attached. 
     
   
Treatment of the infested person(s): Requires using an Over-the-counter (OTC) or prescription medication. Follow these treatment steps: 
    
    - Before applying treatment, it may be helpful to remove clothing that can become wet or stained during treatment. 
    - Apply lice medicine, also called pediculicide, according to the instructions contained in the box or printed on the label. If the infested person has very long hair (longer than shoulder length), it may be necessary to use a second bottle. Pay special attention to instructions on the label or in the box regarding how long the medication should be left on the hair and how it should be washed out.
 
       
       
        
       
       
    - Have the infested person put on clean clothing after treatment. 
    - If a few live lice are still found 8–12 hours after treatment, but are moving more slowly than before, do not retreat. The medicine may take longer to kill all the lice. Comb dead and any remaining live lice out of the hair using a fine–toothed nit comb. 
    - If, after 8–12 hours of treatment, no dead lice are found and lice seem as active as before, the medicine may not be working. Do not retreat until speaking with your health care provider; a different pediculicide may be necessary. If your health care provider recommends a different pediculicide, carefully follow the treatment instructions contained in the box or printed on the label. 
    - Nit (head lice egg) combs, often found in lice medicine packages, should be used to comb nits and lice from the hair shaft. Many flea combs made for cats and dogs are also effective. 
    - After each treatment, checking the hair and combing with a nit comb to remove nits and lice every 2–3 days may decrease the chance of self–reinfestation. Continue to check for 2–3 weeks to be sure all lice and nits are gone. Nit removal is not needed when treating with spinosad topical suspension. 
    - Retreatment is meant to kill any surviving hatched lice before they produce new eggs. For some drugs, retreatment is recommended routinely about a week after the first treatment (7–9 days, depending on the drug) and for others only if crawling lice are seen during this period. Retreatment with lindane shampoo is not recommended. 
    
     
   
Supplemental Measures: Head lice do not survive long if they fall off a person and cannot feed. You don't need to spend a lot of time or money on housecleaning activities. Follow these steps to help avoid re–infestation by lice that have recently fallen off the hair or crawled onto clothing or furniture. 
    
    -  
Machine wash and dry clothing, bed linens, and other items that the infested person wore or used during the 2 days before treatment using the hot water (130°F) laundry cycle and the high heat drying cycle. Clothing and items that are not washable can be dry–cleaned 
OR 
sealed in a plastic bag and stored for 2 weeks.  
    - Soak combs and brushes in hot water (at least 130°F) for 5–10 minutes. 
    - Vacuum the floor and furniture, particularly where the infested person sat or lay. However, the risk of getting infested by a louse that has fallen onto a rug or carpet or furniture is very low. Head lice survive less than 1–2 days if they fall off a person and cannot feed; nits cannot hatch and usually die within a week if they are not kept at the same temperature as that found close to the human scalp. Spending much time and money on housecleaning activities is not necessary to avoid reinfestation by lice or nits that may have fallen off the head or crawled onto furniture or clothing. 
    - Do not use fumigant sprays; they can be toxic if inhaled or absorbed through the skin. 
    
   
 
     
   
Prevent Reinfestation: 
   
More on: Prevention & Control 
   
 
     
   Over-the-counter Medications 
   
Many head lice medications are available ""over-the-counter"" without a prescription at a local drug store or pharmacy. Each over-the-counter product approved by the FDA for the treatment of head lice contains one of the following active ingredients. If crawling lice are still seen after a full course of treatment contact your health care provider. 
    
    -  
Pyrethrins combined with piperonyl butoxide;
 Brand name products: A–200*, Pronto*, R&C*, Rid*, Triple X*, Licide* 
Pyrethrins are naturally occurring pyrethroid extracts from the chrysanthemum flower. Pyrethrins are safe and effective when used as directed. Pyrethrins can only kill live lice, not unhatched eggs (nits). A second treatment is recommended 9 to 10 days after the first treatment to kill any newly hatched lice before they can produce new eggs. Pyrethrins generally should not be used by persons who are allergic to chrysanthemums or ragweed. Pyrethrin is approved for use on children 2 years of age and older.  
    -  
Permethrin lotion, 1%;
 Brand name product: Nix*. 
Permethrin is a synthetic pyrethroid similar to naturally occurring pyrethrins. Permethrin lotion 1% is approved by the FDA for the treatment of head lice. Permethrin is safe and effective when used as directed. Permethrin kills live lice but not unhatched eggs. Permethrin may continue to kill newly hatched lice for several days after treatment. A second treatment often is necessary on day 9 to kill any newly hatched lice before they can produce new eggs. Permethrin is approved for use on children 2 months of age and older.  
    
   
 
     
   Prescription Medications 
   
The following medications, in alphabetical order, approved by the U.S. Food and Drug Administration (FDA) for the treatment of head lice are available only by prescription. If crawling lice are still seen after a full course of treatment, contact your health care provider. 
    
    -  
Benzyl alcohol lotion, 5%;
 Brand name product: Ulesfia lotion* 
Benzyl alcohol is an aromatic alcohol. Benzyl alcohol lotion, 5% has been approved by the FDA for the treatment of head lice and is considered safe and effective when used as directed. It kills lice but it is not ovicidal(i.e., does not kill lice eggs). A second treatment is needed 9 days after the first treatment to kill any newly hatched lice before they can produce new eggs. Benzyl alcohol lotion is intended for use on persons who are 6 months of age and older and its safety in persons aged more 60 years has not been established. It can be irritating to the skin.  
    -  
Ivermectin lotion, 0.5%;
 Brand name product: Sklice* 
Ivermectin lotion, 0.5% was approved by the FDA in 2012 for treatment of head lice in persons 6 months of age and older. It is not ovicidal, but appears to prevent nymphs (newly hatched lice) from surviving. It is effective in most patients when given as a single application on dry hair without nit combing. It should not be used for retreatment without talking to a healthcare provider. 
Given as a tablet in mass drug administrations, oral ivermectin has been used extensively and safely for over two decades in many countries to treat filarial worm infections. Although not FDA-approved for the treatment of lice, ivermectin tablets given in a single oral dose of 200 micrograms/kg repeated in 10 days or 400 micrograms/kg repeated in 7 days has been shown effective against head lice. It should not be used in children weighing less than 15 kg or in pregnant women.   
    -  
Spinosad 0.9% topical suspension;
 Brand name product: Natroba* 
Spinosad is derived from soil bacteria. Spinosad topical suspension, 0.9%, was approved by the FDA in 2011. Since it kills live lice as well as unhatched eggs, retreatment is usually not needed. Nit combing is not required. Spinosad topical suspension is approved for the treatment of children 6 months of age and older. It is safe and effective when used as directed. Repeat treatment should be given only if live (crawling) lice are seen 7 days after the first treatment.  
    
   
For second–line treatment only: 
    
    -  
Lindane shampoo 1%;
 Brand name products: None available 
Lindane is an organochloride. The American Academy of Pediatrics (AAP) no longer recommends it as a pediculocide. Although lindane shampoo 1% is approved by the FDA for the treatment of head lice, it is not recommended as a first–line treatment. Overuse, misuse, or accidentally swallowing lindane can be toxic to the brain and other parts of the nervous system; its use should be restricted to patients for whom prior treatments have failed or who cannot tolerate other medications that pose less risk. Lindane should not be used to treat premature infants, persons with HIV, a seizure disorder, women who are pregnant or breast–feeding, persons who have very irritated skin or sores where the lindane will be applied, infants, children, the elderly, and persons who weigh less than 110 pounds. Retreatment should be avoided.  
    
   
 
   
When treating head lice 
    
    - Do not use extra amounts of any lice medication unless instructed to do so by your physician or pharmacist. The drugs used to treat lice are insecticides and can be dangerous if they are misused or overused. 
    - All the medications listed above should be kept out of the eyes. If they get onto the eyes, they should be immediately flushed away. 
    - Do not treat an infested person more than 2–3 times with the same medication if it does not seem to be working. This may be caused by using the medicine incorrectly or by resistance to the medicine. Always seek the advice of your health care provider if this should happen. He/she may recommend an alternative medication. 
    - Do not use different head lice drugs at the same time unless instructed to do so by your physician or pharmacist. 
    
   
 
   
*Use of trade names is for identification purposes only and does not imply endorsement by the Public Health Service or by the U.S. Department of Health and Human Services.","
The treatment for head lice infestation includes the use of medications such as ivermectin, albendazole, or diethylcarbamazine. These treatments help eliminate the lice by killing them or impairing their ability to reproduce. However, it's important to note that the context provided does not discuss treatments for head lice specifically."
0.4313043478260869,0.1808695652173913,0.022921831994382795,0.18794325778412815,0.8486038210911087,How to prevent Parasites - Lice - Head Lice ?,"Head lice are spread most commonly by direct head-to-head (hair-to-hair) contact. However, much less frequently they are spread by sharing clothing or belongings onto which lice have crawled or nits attached to shed hairs may have fallen. The risk of getting infested by a louse that has fallen onto a carpet or furniture is very small. Head lice survive less than 1–2 days if they fall off a person and cannot feed; nits cannot hatch and usually die within a week if they are not kept at the same temperature as that found close to the scalp.
    
The following are steps that can be taken to help prevent and control the spread of head lice:
    
     - Avoid head-to-head (hair-to-hair) contact during play and other activities at home, school, and elsewhere (sports activities, playground, slumber parties, camp).
     - Do not share clothing such as hats, scarves, coats, sports uniforms, hair ribbons, or barrettes.
     - Do not share combs, brushes, or towels. Disinfest combs and brushes used by an infested person by soaking them in hot water (at least 130°F) for 5–10 minutes.
     - Do not lie on beds, couches, pillows, carpets, or stuffed animals that have recently been in contact with an infested person.
     - Machine wash and dry clothing, bed linens, and other items that an infested person wore or used during the 2 days before treatment using the hot water (130°F) laundry cycle and the high heat drying cycle. Clothing and items that are not washable can be dry-cleaned OR sealed in a plastic bag and stored for 2 weeks.
     - Vacuum the floor and furniture, particularly where the infested person sat or lay. However, spending much time and money on housecleaning activities is not necessary to avoid reinfestation by lice or nits that may have fallen off the head or crawled onto furniture or clothing.
     - Do not use fumigant sprays or fogs; they are not necessary to control head lice and can be toxic if inhaled or absorbed through the skin.
    
    
To help control a head lice outbreak in a community, school, or camp, children can be taught to avoid activities that may spread head lice.","
To prevent head lice infestation, some methods include:

1. Avoiding head-to-head contact with someone who has lice.
2. Not sharing personal items such as hats, combs, brushes, and towels that may have lice or their eggs on them.
3. Keeping long hair tied up and away from the face.
4. Using a fine-tooth comb to check for lice regularly, especially after spending time in environments where lice are common (like schools, playgrounds, or sleepovers).
5. Washing bedding, clothing, and other items that may have come into contact with lice in hot water and drying them in a dryer using the highest heat setting.
6. Using over-the-counter or prescription lice treatments if there is an infestation.
7. Not sleeping on pillows or sharing pillows with someone who has lice.
8. Not lying on bedding, furniture, or clothing that someone with lice has used unless it has been washed and dried using the methods mentioned above.
9. Using a lice comb to remove nits (lice eggs) from the hair and scalp, and repeating the process daily for at least a week to ensure all eggs are removed.
10. Avoiding close contact with someone who has lice until they have been treated and the infestation has been eliminated."
0.1568627450980392,0.11764705882352941,6.985812041840067e-80,0.1437908467666283,0.7759191952503461,What is (are) Parasites - Lice - Body Lice ?,"Body lice are parasitic insects that live on clothing and bedding used by infested persons. Body lice frequently lay their eggs on or near the seams of clothing. Body lice must feed on blood and usually only move to the skin to feed. Body lice exist worldwide and infest people of all races. Body lice infestations can spread rapidly under crowded living conditions where hygiene is poor (the homeless, refugees, victims of war or natural disasters). In the United States, body lice infestations are found only in homeless transient populations who do not have access to bathing and regular changes of clean clothes. Infestation is unlikely to persist on anyone who bathes regularly and who has at least weekly access to freshly laundered clothing and bedding.","
Parasites are organisms that live on or in another and take nourishment from that organism. However, the context does not provide information about body lice being parasites."
0.14736842105263157,0.09473684210526316,3.742321240098204e-158,0.13541666480034723,0.7603536044708574,Who is at risk for Parasites - Lice - Body Lice? ?,"Body lice infestation is found worldwide but generally is limited to persons who live under conditions of crowding and poor hygiene who do not have access to regular bathing and changes of clean clothes, such as:
    
     - the homeless,
     - refugees,
     - survivors of war or natural disasters.
    
    
Infestations can spread rapidly under such conditions. Body lice infestation can occur in people of all races.
    
Body lice are spread through direct contact with a person who has body lice or through contact with articles such as clothing, beds, bed linens, or towels that have been in contact with an infested person. However, in the United States, actual infestation with body lice tends to be occur only in homeless, transient persons who do not have access to regular bathing and changes of clean clothes.
    
Body lice can transmit disease. Epidemics of typhus and louse-borne relapsing fever have been caused by body lice (typically in areas where climate, poverty, and social customs or war and social upheaval prevent regular changes and laundering of clothing).","
People who have close contact with infested individuals or live in overcrowded conditions are at risk for body lice infestation."
0.3624161073825503,0.2550335570469799,1.4051143152484882e-78,0.1879194583631369,0.8607641600878905,How to diagnose Parasites - Lice - Body Lice ?,"Body lice infestation is diagnosed by finding eggs and crawling lice in the seams of clothing. Sometimes a body louse can be seen crawling or feeding on the skin.
    
Although body lice and nits can be large enough to be seen with the naked eye, a magnifying lens may be necessary to find crawling lice or eggs.","
Diagnosis of body lice is typically done by visual inspection of the skin, clothing, and bedding for the presence of lice or their eggs (nits). The lice are tiny, wingless insects that are usually found in the seams and folds of clothing, particularly in areas where the clothing fits tightly against the body. Nits, on the other hand, are the eggs of lice and are usually found attached to the hair shafts. If you suspect you have body lice, it is important to consult a healthcare provider for proper diagnosis and treatment."
0.38009049773755654,0.17194570135746604,2.8879484779102973e-155,0.21100916944827888,0.78361106845993,What are the treatments for Parasites - Lice - Body Lice ?,"A body lice infestation is treated by improving the personal hygiene of the infested person, including assuring a regular (at least weekly) change of clean clothes. Clothing, bedding, and towels used by the infested person should be laundered using hot water (at least 130°F) and machine dried using the hot cycle.
    
Sometimes the infested person also is treated with a pediculicide, a medicine that can kill lice; however, a pediculicide generally is not necessary if hygiene is maintained and items are laundered appropriately at least once a week. A pediculicide should be applied exactly as directed on the bottle or by your physician.
    
If you choose to treat, guidelines for the choice of the pediculicide are the same as for head lice.
    
More on: Head Lice Treatment","
The treatment for a lice infestation, specifically body lice, includes the use of shampoos, creams, or lotions that contain ingredients like permethrin, pyrethrin, or malathion. These substances kill the lice and their eggs. In some cases, prescription medications like ivermectin may also be used. It's important to note that treating the person is not enough, as clothing and bedding also need to be washed in hot water and dried on high heat to kill any remaining lice and eggs. Regularly cleaning and disinfecting the living environment can also help prevent re-infestation."
0.38372093023255816,0.1686046511627907,1.6052025657583e-78,0.16860464620081814,0.847063990157374,How to prevent Parasites - Lice - Body Lice ?,"Body lice are spread most commonly by direct contact with an infested person or an infested person’s clothing or bedding. Body lice usually infest persons who do not launder and change their clothes regularly.
    
The following are steps that can be taken to help prevent and control the spread of body lice:
    
     - Bathe regularly and change into properly laundered clothes at least once a week; launder infested clothing at least once a week.
     - Machine wash and dry infested clothing and bedding using the hot water (at least 130°F) laundry cycle and the high heat drying cycle. Clothing and items that are not washable can be dry-cleaned OR sealed in a plastic bag and stored for 2 weeks.
     - Do not share clothing, beds, bedding, and towels used by an infested person.
     - Fumigation or dusting with chemical insecticides sometimes is necessary to control and prevent the spread of body lice for certain diseases (epidemic typhus).","
To prevent body lice infestation, follow these steps:

1. Keep clothes clean: Wash clothing, bedding, and towels regularly in hot water to kill lice and their eggs.
2. Wear clean clothes: Wear clean clothes daily. Do not reuse clothes worn for several days without washing them.
3. Avoid sharing clothes: Do not share clothing items with others, especially those who have body lice.
4. Use insecticides: Treat clothing with insecticides, such as permethrin, to kill lice and their eggs.
5. Keep personal hygiene: Maintain good personal hygiene, especially around the armpits and groin areas, where lice are most likely to live.
6. Use protective clothing: Wear long-sleeved shirts and long pants to cover as much skin as possible.
7. Avoid crowded conditions: Body lice are most common in crowded living conditions, so try to avoid them if possible.
8. Check for lice: Regularly check your body for lice and their eggs, especially after spending time in crowded conditions or sleeping in unsanitary places.
9. Seek medical help: If you find lice or their eggs, seek medical help immediately to get treatment and prevent the infestation from spreading."
0.18960244648318045,0.11009174311926606,9.491276215825397e-157,0.11692307423507697,0.8245423578766459,How to prevent La Crosse Encephalitis ?,"There is no vaccine against La Crosse encephalitis virus (LACV). Reducing exposure to mosquito bites is the best defense against getting infected with LACV or other mosquito-borne viruses. There are several approaches you and your family can use to prevent and control mosquito-borne diseases. 
 
 - Use repellent: When outdoors, use insect repellent containing DEET, picaridin, IR3535 or oil of lemon eucalyptus on exposed skin as well as on clothing (mosquitoes will bite through thin cloth). 
   
   - Permethrin is a repellent/insecticide that can be applied to clothing and will provide excellent protection through multiple washes. You can treat clothing yourself (always follow the directions on the package!) or purchase pre-treated clothing. For best protection it is still necessary to apply other repellent to exposed skin.  
    
 - Wear protective clothing: Wear long sleeves, pants and socks when weather permits. 
 - Avoid peak biting hours: Avoid outdoor activity or use protective measures when mosquitoes are active (Aedes triseriatus mosquitoes are most active during daytime—from dawn until dusk). 
 - Install and repair screens: Have secure, intact screens on windows and doors to keep mosquitoes out.  
 - Keep mosquitoes from laying eggs near you: Mosquitoes can lay eggs even in small amounts of standing water. While Aedes triseriatus prefers treeholes, it will also lay eggs in artificial containers. You can fill treeholes in/around your yard with soil. Get rid of mosquito breeding sites by emptying standing water from flower pots, buckets, barrels, and tires. Change the water in pet dishes and replace the water in bird baths weekly. Drill holes in tire swings so water drains out. Empty children's wading pools and store on their side after use.  
","
The context does not provide information on how to prevent La Crosse Encephalitis. However, it is generally recommended to avoid mosquito bites to prevent many viral encephalitis, including La Crosse Encephalitis. This can be achieved by using mosquito repellents, wearing long-sleeved shirts and long pants, and staying indoors during peak mosquito hours."
0.0,0.0,0.0,0.0,-0.013816842868316212,What is (are) Parasites - Toxocariasis (also known as Roundworm Infection) ?,"Frequently Asked Questions (FAQs)
    
    
                
    Fact Sheets","
Toxocariasis is a parasitic infection caused by roundworms, specifically the species Toxocara canis or Toxocara cati. These roundworms are not nematodes but belong to the family Ascarididae. The infection is usually contracted by ingesting soil or objects contaminated with infected dog or cat feces. Symptoms vary widely, but can include fever, cough, rash, and in severe cases, damage to organs such as the eyes or brain."
0.12698412698412698,0.07256235827664399,1.0495475477051371e-05,0.10478359746991768,0.6219349184198237,Who is at risk for Parasites - Toxocariasis (also known as Roundworm Infection)? ?,"Infected dogs and cats shed Toxocara eggs in their feces into the environment. Once in the environment, it takes 2 to 4 weeks for Toxocara larvae to develop and for the eggs to become infectious. Humans or other animals can be infected by accidentally ingesting Toxocara eggs. For example, humans can become infected if they work with dirt and accidentally ingest dirt containing Toxocara eggs. Although rare, people can be infected by eating undercooked or raw meat from an infected animal such as a lamb or rabbit. Because dogs and cats are frequently found where people live, there may be large numbers of infected eggs in the environment. Once in the body, the Toxocara eggs hatch and roundworm larvae can travel in the bloodstream to different parts of the body, including the liver, heart, lungs, brain, muscles, or eyes. Most infected people do not have any symptoms. However, in some people, the Toxocara larvae can cause damage to these tissues and organs. The symptoms of toxocariasis, the disease caused by these migrating larvae, include fever, coughing, inflammation of the liver, or eye problems.
    
A U.S. study in 1996 showed that 30% of dogs younger than 6 months deposit Toxocara eggs in their feces; other studies have shown that almost all puppies are born already infected with Toxocara canis. Research also suggests that 25% of all cats are infected with Toxocara cati. Infection rates are higher for dogs and cats that are left outside for more time and allowed to eat other animals. In humans, it has been found that almost 14% of the U.S. population has been infected with Toxocara. Globally, toxocariasis is found in many countries, and prevalence rates can reach as high as 40% or more in parts of the world. There are several factors that have been associated with higher rates of infection with Toxocara. People are more likely to be infected with Toxocara if they own a dog. Children and adolescents under the age of 20 are more likely to test positive for Toxocara infection. This may be because children are more likely to eat dirt and play in outdoor environments, such as sandboxes, where dog and cat feces can be found. This infection is more common in people living in poverty. Geographic location plays a role as well, because Toxocara is more prevalent in hot, humid regions where eggs are kept viable in the soil.","People of any age can be at risk for Toxocariasis (Roundworm Infection), but it is more common in children who may accidentally ingest soil or sand contaminated with roundworm eggs, and in people who have a weakened immune system."
0.1904761904761905,0.1904761904761905,3.3190457030708374e-79,0.11111110717057207,0.7189083690965983,How to diagnose Parasites - Toxocariasis (also known as Roundworm Infection) ?,"If you think you or your child may have toxocariasis, you should see your health care provider to discuss the possibility of infection and, if necessary, to be examined. Toxocariasis can be difficult to diagnose because the symptoms of toxocariasis are similar to the symptoms of other infections. A blood test is available that looks for evidence of infection with Toxocara larvae. In addition to the blood test, diagnosis of toxocariasis includes identifying the presence of typical clinical signs of VT or OT and a history of exposure to cats and dogs.","
The condition of Parasites - Toxocariasis can be diagnosed by microscopic inspection of feces which can reveal roundworm eggs. In addition, visual inspection of the skin would reveal tell-tale itchy red lines and blisters."
0.3076923076923077,0.19230769230769232,1.182942744320225e-78,0.2330097040324254,0.6756575435915159,What are the treatments for Parasites - Toxocariasis (also known as Roundworm Infection) ?,"Visceral toxocariasis can be treated with antiparasitic drugs such as albendazole or mebendazole. Treatment of ocular toxocariasis is more difficult and usually consists of measures to prevent progressive damage to the eye.
    
More on: Resources For Health Professionals: Treatment","
Treatment for Toxocariasis (Roundworm Infection) typically involves administering anti-parasitic medications to kill the worms. These medications may include albendazole or mebendazole. In severe cases, corticosteroids may also be used to reduce inflammation caused by the infection. However, the specific treatment may vary depending on the severity and location of the infection. It is important to consult a healthcare professional for proper diagnosis and treatment."
0.1553398058252427,0.11003236245954694,0.0010400987879021872,0.1086261953552655,0.5886246193921273,How to prevent Parasites - Toxocariasis (also known as Roundworm Infection) ?,"Controlling Toxocara infection in dogs and cats will reduce the number of infectious eggs in the environment and reduce the risk of infection for people. Have your veterinarian treat your dogs and cats, especially young animals, regularly for worms. This is especially important if your pets spend time outdoors and may become infected again.
    
There are several things that you can do around your home to make you and your pets safer:
    
     - Clean your pet’s living area at least once a week. Feces should be either buried or bagged and disposed of in the trash. Wash your hands after handling pet waste.
     - Do not allow children to play in areas that are soiled with pet or other animal feces and cover sandboxes when not in use to make sure that animals do not get inside and contaminate them.
     - Wash your hands with soap and warm water after playing with your pets or other animals, after outdoor activities, and before handling food.
     - Teach children the importance of washing hands to prevent infection.
     - Teach children that it is dangerous to eat dirt or soil.
    
    
More on: Handwashing
    
Toxocara eggs have a strong protective layer which makes the eggs able to survive in the environment for months or even years under the right conditions. Many common disinfectants are not effective against Toxocara eggs but extreme heat has been shown to kill the eggs. Prompt removal of animal feces can help prevent infection since the eggs require 2 to 4 weeks to become infective once they are out of the animal.","
To prevent Toxocariasis, one can take DEC preventively, reduce the number of carrier insects in a particular area, avoid mosquito bites with insecticides and insect repellents, wear protective clothing, use bed netting, maintain proper hand washing techniques and hygiene, and avoid eating uncooked fish, plants, or animals from potentially infected waters."
0.4175824175824176,0.21978021978021978,3.827690053790458e-155,0.15555555064444462,0.7126424882293606,What is (are) Acanthamoeba - Granulomatous Amebic Encephalitis (GAE); Keratitis ?,"Acanthamoeba is a microscopic, free-living ameba (single-celled living organism) commonly found in the environment that can cause rare, but severe, illness. Acanthamoeba causes three main types of illness involving the eye (Acanthamoeba keratitis), the brain and spinal cord (Granulomatous Encephalitis), and infections that can spread throughout the entire body (disseminated infection).","Acanthamoeba - Granulomatous Amebic Encephalitis (GAE) is a type of encephalitis caused by the Acanthamoeba protozoa. Keratitis, on the other hand, is an inflammation of the cornea in the eye, which can be caused by various factors, including Acanthamoeba."
0.20064724919093851,0.11003236245954692,0.00031139371507595817,0.15047021728953136,0.7167964836497591,Who is at risk for Acanthamoeba - Granulomatous Amebic Encephalitis (GAE); Keratitis? ?,"Acanthamoeba keratitis
  
   
Acanthamoeba keratitis is a rare disease that can affect anyone, but is most common in individuals who wear contact lenses. In the United States, an estimated 85% of cases occur in contact lens users. The incidence of the disease in developed countries is approximately one to 33 cases per million contact lens wearers.
   
For people who wear contact lenses, certain practices can increase the risk of getting Acanthamoeba keratitis:
   
    - Storing and handling lenses improperly
    - Disinfecting lenses improperly (such as using tap water or topping off solutions when cleaning the lenses or lens case)
    - Swimming, using a hot tub, or showering while wearing lenses
    - Coming into contact with contaminated water
    - Having a history of trauma to the cornea
   
   
Contact lens wearers who practice proper lens care and non-contact lens wearers can still develop the infection. For additional information on contact lens care and prevention of Acanthamoeba keratitis visit CDC’s web page on Prevention and Control.
   
There have been no reports of Acanthamoeba keratitis being spread from one person to another.
   Granulomatous Amebic Encephalitis (GAE)
   
Granulomatous Amebic Encephalitis (GAE) and disseminated infection are very rare forms of Acanthamoeba infection and primarily affect people with compromised immune systems. While unusual, disseminated infection can also affect healthy children and adults. Conditions that may increase a patient’s risk for GAE and disseminated infection include:
   
    - AIDS
    - Organ/Tissue transplant
    - Steroids or excessive use of antibiotics
    - Diabetes Mellitus
    - Cancer
    - Disorders in which white blood cells in the lymphatic tissue are over-produced or abnormal
    - Disorders in which blood cells or blood clotting mechanisms do not function properly or are abnormal
    - Liver cirrhosis
    - Lupus","
People who are at risk for Acanthamoeba - Granulomatous Amebic Encephalitis (GAE) and Keratitis include those who have been exposed to contaminated water, such as swimming pools, hot tubs, or contaminated tap water, and those with weakened immune systems."
0.39473684210526316,0.25,0.05317235107808933,0.2399999953555556,0.8427590922333935,How to diagnose Acanthamoeba - Granulomatous Amebic Encephalitis (GAE); Keratitis ?,"Early diagnosis is essential for effective treatment of Acanthamoeba keratitis. The infection is usually diagnosed by an eye specialist based on symptoms, growth of the ameba from a scraping of the eye, and/or seeing the ameba by a process called confocal microscopy.
    
Granulomatous Amebic Encephalitis (GAE) and disseminated infection are more difficult to diagnose and are often at advanced stages when they are diagnosed. Tests useful in the diagnosis of GAE include brain scans, biopsies, or spinal taps. In disseminated disease, biopsy of the involved sites (e.g. , skin, sinuses) can be useful in diagnosis.","
Diagnosis of Acanthamoeba - Granulomatous Amebic Encephalitis (GAE) and Keratitis is based on a combination of the patient’s history, particularly travel or residence in areas known to have Acanthamoeba, and identification of the Acanthamoeba's eggs or adult forms. In some patients, the eggs may be found in fluid from the brain, cerebrospinal fluid, or eyes."
0.3584905660377359,0.169811320754717,4.7162128468028804e-155,0.19047618550521553,0.7463239025387065,What are the treatments for Acanthamoeba - Granulomatous Amebic Encephalitis (GAE); Keratitis ?,"Early diagnosis is essential for effective treatment of Acanthamoeba keratitis. Several prescription eye medications are available for treatment. However, the infection can be difficult to treat. The best treatment regimen for each patient should be determined by an eye doctor. If you suspect your eye may be infected with Acanthamoeba, see an eye doctor immediately.
    
Skin infections that are caused by Acanthamoeba but have not spread to the central nervous system can be successfully treated. Because this is a serious infection and the people affected typically have weakened immune systems, early diagnosis offers the best chance at cure.
    
Most cases of brain and spinal cord infection with Acanthamoeba (Granulomatous Amebic Encephalitis) are fatal.","
The treatment for Acanthamoeba - Granulomatous Amebic Encephalitis (GAE) includes antibiotics and antifungal medications. However, it's important to note that GAE is a rare and severe form of amebic encephalitis, and the treatment can be challenging due to the ameba's resistance to many drugs.

For Keratitis caused by Acanthamoeba, treatment typically involves the use of antiparasitic drugs such as polyhexamethylene biguanide (PHMB) or chlorhexidine. In severe cases, biguanide compounds like propamidine isethionate might be used. It's crucial to complete the entire course of treatment as directed to ensure the infection is cleared up and does not recur."
